datetime,observer,polyid,surveyed,waypoint,nonpup_count,pup_count,water_count,adult_total,pup_total,air_temp,wind_speed,wind_direction,sky_condition,precip
1987-09-10 00:00:00,Kline,JF15,0,JF15A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF15,0,JF15B,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF15,0,JF15C,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16H,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16J,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16K,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16L,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,1,JF16CD,0,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16EF,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16G,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF19,0,JF19BD,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF19,0,JF19A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF18,0,JF18A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,JF16,0,JF16M,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-09-10 00:00:00,Kline,Other,0,Other,NA,NA,NA,0,0,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF15,0,JF15A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF15,0,JF15B,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF15,0,JF15C,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16H,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16J,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16K,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16L,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,1,JF16CD,75,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16EF,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16G,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF19,0,JF19BD,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF19,0,JF19A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF18,0,JF18A,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,JF16,0,JF16M,NA,NA,NA,,,NA,NA,NA,NA,NA
1987-08-29 00:00:00,Kline,Other,0,Other,NA,NA,NA,75,0,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF15,0,JF15A,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF15,0,JF15B,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF15,0,JF15C,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16H,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16J,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16K,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16L,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,1,JF16CD,77,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16EF,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16G,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16A,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF19,0,JF19BD,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF19,0,JF19A,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF18,0,JF18A,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,JF16,0,JF16M,NA,NA,NA,,,NA,NA,NA,NA,NA
1984-08-06 00:00:00,Kline,Other,0,Other,NA,NA,NA,77,0,NA,NA,NA,NA,NA
2005-03-30 12:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF18,0,JF18A,NA,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,3.2,9.32,WSW,Partly Cloudy,NA
2005-03-30 12:00:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,3.2,9.32,WSW,Partly Cloudy,NA
2005-04-25 12:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF18,0,JF18A,NA,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,51.8,6.84,ESE,Clear,NA
2005-04-25 12:00:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,51.8,6.84,ESE,Clear,NA
2005-05-04 15:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF19,1,JF19BD,101,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF18,0,JF18A,NA,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,48.2,17.4,E,Overcast,NA
2005-05-04 15:00:00,Pebble Mine,Other,0,Other,NA,NA,,101,0,48.2,17.4,E,Overcast,NA
2005-05-10 14:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF19,1,JF19BD,1,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF18,1,JF18A,3,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-10 14:00:00,Pebble Mine,Other,0,Other,NA,NA,,4,0,55.4,10.56,ESE,Scattered Clouds,NA
2005-05-11 13:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,1,JF16K,1,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF18,0,JF18A,NA,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,59,11.81,ESE,Mostly Cloudy,NA
2005-05-11 13:00:00,Pebble Mine,Other,0,Other,NA,NA,,1,0,59,11.81,ESE,Mostly Cloudy,NA
2005-05-25 19:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,53.6,13.67,ESE,Clear,NA
2005-05-25 19:00:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,53.6,13.67,ESE,Clear,NA
2005-05-26 13:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,1,JF16CD,NA,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,48.2,10.56,E,Mostly Cloudy,NA
2005-05-26 13:00:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,48.2,10.56,E,Mostly Cloudy,NA
2005-05-31 10:30:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,48.2,14.91,E,Light Rain,NA
2005-05-31 10:30:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,48.2,14.91,E,Light Rain,NA
2005-06-28 16:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,1,JF16H,76,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,1,JF16K,24,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,1,JF16CD,2,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF19,1,JF19BD,3,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF18,0,JF18A,NA,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,71.6,10.56,SSW,Clear,NA
2005-06-28 16:00:00,Pebble Mine,Other,0,Other,NA,NA,,105,0,71.6,10.56,SSW,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF15,1,JF15C,7,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,1,JF16H,61,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,1,JF16K,10,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF18,0,JF18A,NA,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,JF16,1,JF16M,18,NA,,,,57.2,5.59,S,Clear,NA
2005-06-29 09:30:00,Pebble Mine,Other,0,Other,NA,NA,,96,0,57.2,5.59,S,Clear,NA
2005-07-21 12:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF15,1,JF15C,3,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,1,JF16H,3,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,1,JF16EF,1,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF19,1,JF19BD,2,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF18,1,JF18A,21,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,57.2,4.35,SE,Overcast,NA
2005-07-21 12:00:00,Pebble Mine,Other,0,Other,NA,NA,,30,0,57.2,4.35,SE,Overcast,NA
2005-07-22 12:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,1,JF16H,49,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,1,JF16K,14,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,62.6,18.64,E,Clear,NA
